0.3,735,4,6
0.3,-,3.95,-
-,-,3.9000000000000004,-
-,-,-,-
-,-,-,-
-,-,-,-
-,-,-,-
-,-,-,-
-,-,-,-
-,-,-,-
-,-,-,-
-,-,-,-
-,-,-,-
-,-,-,-
-,-,-,-
